Dst Port,Fwd Seg Size Min,Init Fwd Win Byts,Flow Pkts/s,Flow IAT Mean,Fwd IAT Max,Fwd Pkts/s,Fwd IAT Tot,Flow IAT Std,Bwd Seg Size Avg,Label
3389,20,8192,5.3476260794,195903.571428572,1232581.0,3.4030347778,4113975.0,264637.251676814,216.375,Benign
3389,20,8192,5.512637722,190039.523809524,1180505.0,3.5080421867,3990830.0,251874.776004589,216.375,Benign
3389,20,8192,5.4465206141,192346.476190476,1228366.0,3.4659676635,4039276.0,265688.237397258,216.375,Benign
3389,20,8192,5.560141268,188415.904761905,1208146.0,3.538271716,3956734.0,254334.112077382,216.375,Benign
80,20,279,0.0373936198,53485060.0,53485060.0,0.0373936198,53485060.0,0.0,0.0,Benign
3389,20,8192,5.5086734063,190176.285714286,1213200.0,3.5055194404,3993702.0,256787.610704088,216.375,Benign
80,20,8192,1.4503039746,788012.142857143,61704.0,0.7251519873,62055.0,2057646.6730194,57.75,Benign
3389,20,8192,5.3729078935,194981.761904762,1158636.0,3.4191232049,4094617.0,259331.052168248,216.375,Benign
3389,20,8192,5.3419750302,196110.80952381,1280461.0,3.3994386556,4118327.0,257865.444435585,216.375,Benign
445,20,8192,14.8182724117,89979.0,267970.0,11.1137043088,269937.0,154064.429473516,0.0,Benign
3389,20,8192,4.9263373346,212217.409090909,1173812.0,2.9986401167,4668783.0,315248.451788753,192.3333333333,Benign
3389,20,8192,5.2933725135,197502.545454545,1161195.0,3.2220528343,4345056.0,284115.175591692,192.3333333333,Benign
443,20,8192,0.3316203264,3174207.05263158,59951779.0,0.1823911795,60309934.0,13749346.9682531,506.2222222222,Benign
3389,20,8192,5.7246152993,183002.523809524,1213291.0,3.6429370087,3843053.0,263757.836703408,216.375,Benign
3389,20,8192,5.5474878832,188845.666666667,1153908.0,3.530219562,3965759.0,246957.86363008,216.375,Benign
3389,20,8192,5.5233957234,189669.380952381,1201409.0,3.5148881876,3983057.0,255533.221132689,216.375,Benign
3389,20,8192,5.5448411302,188935.80952381,1178224.0,3.5285352647,3967652.0,266483.590962487,216.375,Benign
445,20,8192,16.5694591729,80469.3333333333,240875.0,12.4270943796,241408.0,138849.752330832,0.0,Benign
445,20,8192,9.697463386,112494.272727273,249989.0,5.6568536418,1237437.0,128662.414444228,116.4,Benign
3389,20,8192,5.6300572601,185691.636363636,1201713.0,3.671776474,4085216.0,234778.759330596,216.375,Benign
3389,20,8192,5.401246313,193958.761904762,1260795.0,3.4371567447,4073134.0,251238.483578433,216.375,Benign
3389,20,8192,5.3529348073,195709.285714286,1167608.0,3.4064130592,4109895.0,252877.156651435,216.375,Benign
44489,20,62559,0.023238204,86065171.0,86065171.0,0.023238204,86065171.0,0.0,0.0,Benign
44489,20,8192,5.6956616404,183932.80952381,953178.0,2.3300433984,3845168.0,250752.365263145,110.7692307692,Benign
3389,20,8192,5.5228064291,189689.619047619,1217268.0,3.2634765263,3983482.0,269689.070823323,192.3333333333,Benign
48857,20,62560,0.0231758159,86296854.0,86296854.0,0.0231758159,86296854.0,0.0,0.0,Benign
48857,20,8192,5.5758143477,188313.3,953144.0,2.3896347204,3607049.0,248835.856729967,120.1666666667,Benign
80,20,279,0.0366988348,54497643.0,54497643.0,0.0366988348,54497643.0,0.0,0.0,Benign
3389,20,8192,5.9935056458,174431.227272727,1348867.0,3.6482208278,3837487.0,239999.453221189,192.3333333333,Benign
80,20,8192,1.3433274658,850765.857142857,61655.0,0.6716637329,61999.0,2223692.3319939,57.75,Benign
3389,20,8192,5.715765875,183285.857142857,1226033.0,3.6373055568,3849003.0,266050.816361327,216.375,Benign
3389,20,8192,5.4154752621,193449.142857143,1169402.0,3.4462115304,4062432.0,243834.153602871,216.375,Benign
3389,20,8192,5.5341637765,189300.333333333,1322291.0,3.5217405851,3975307.0,249642.8207268,216.375,Benign
3389,20,8192,5.3857283096,194517.619047619,1186436.0,3.4272816516,4084870.0,266711.976792284,216.375,Benign
445,20,8192,62.3733042258,21376.6666666667,64130.0,46.7799781693,64130.0,36935.4427255628,0.0,Benign
3389,20,8192,5.5388480958,189140.238095238,1252366.0,3.5247215155,3971945.0,245793.936621086,216.375,Benign
0,0,-1,0.0266335114,56320024.0,56320137.0,0.0266335114,112640048.0,159.8061325482,0.0,Benign
3389,20,8192,5.0300654196,208744.8,1241214.0,3.1138500217,4174896.0,297317.857677002,216.375,Benign
3389,20,8192,5.3853288465,194532.047619048,1225149.0,3.4270274478,4085173.0,267316.541491445,216.375,Benign
3389,20,8192,5.5500671558,188757.904761905,1230622.0,3.5318609173,3963916.0,255971.788332993,216.375,Benign
3389,20,8192,5.4593496823,191894.476190476,1319183.0,3.474131616,4029784.0,267721.037325724,216.375,Benign
3389,20,8192,5.364454975,195289.0,1194066.0,3.1699052125,4101069.0,264685.787129948,192.3333333333,Benign
3389,20,8192,5.5815959559,187691.666666667,1356854.0,3.5519246992,3941525.0,251459.976523568,216.375,Benign
3389,20,8192,5.103269519,205750.45,1352280.0,3.1591668451,4115009.0,270226.267475878,216.375,Benign
3389,20,8192,5.4952521022,190640.761904762,1309382.0,3.4969786105,4003456.0,266752.127420365,216.375,Benign
3389,20,8192,5.4958327848,190620.619047619,1282025.0,3.4973481358,4003033.0,268963.162490419,216.375,Benign
80,20,279,0.036997087,54058310.0,54058310.0,0.036997087,54058310.0,0.0,0.0,Benign
3389,20,8192,5.5703070227,188072.047619048,1189686.0,3.2915450588,3949513.0,261183.260812878,192.3333333333,Benign
80,20,8192,1.2325649831,927218.571428572,61669.0,0.6162824916,62012.0,2425951.95248696,57.75,Benign
28824,20,62559,0.0231674474,86328026.0,86328026.0,0.0231674474,86328026.0,0.0,0.0,Benign
3389,20,8192,5.4565643834,191992.428571429,1183159.0,3.4723591531,4031841.0,260533.555668665,216.375,Benign
28824,20,8192,5.6261322591,186205.904761905,964163.0,2.3015995605,3885912.0,260218.612037438,112.2307692308,Benign
3389,20,8192,5.3550469126,195632.095238095,1218455.0,3.4077571262,4108274.0,256420.469948268,216.375,Benign
3389,20,8192,5.368019196,195159.333333333,1207640.0,3.4160122157,4098346.0,282018.862784448,216.375,Benign
3389,20,8192,5.5552357087,188582.285714286,1235846.0,3.5351499964,3960228.0,258700.552690005,216.375,Benign
3389,20,8192,5.3128160809,197635.3,1226181.0,3.2888861453,3952706.0,269587.030959362,216.375,Benign
3389,20,8192,5.3902068761,194356.0,1233755.0,3.4301316485,4081476.0,272851.702608945,216.375,Benign
3389,20,8192,5.728526618,182499.727272727,1238909.0,3.4869292457,4014994.0,253699.56278754,192.3333333333,Benign
3389,20,8192,5.4411000915,192538.095238095,1198552.0,3.4625182401,4043300.0,275154.188407137,216.375,Benign
3389,20,8192,5.202832422,201813.15,1341431.0,3.2208010231,4036263.0,266928.910780276,216.375,Benign
445,20,8192,17.9480851637,74288.3333333333,221156.0,13.4610638727,222865.0,127108.812126986,0.0,Benign
3389,20,8192,5.4572885313,191966.952380952,1189603.0,3.4728199745,4031306.0,265709.232090358,216.375,Benign
3389,20,8192,5.3971174486,194107.142857143,1204217.0,3.4345292855,4076250.0,258970.362477888,216.375,Benign
3389,20,8192,5.5496975415,188770.476190476,1325459.0,3.5316257082,3964180.0,249131.809707155,216.375,Benign
3389,20,8192,5.1656589942,203265.45,1291357.0,3.1977889012,4065309.0,279614.297871847,216.375,Benign
80,20,279,0.0373670057,53523154.0,53523154.0,0.0373670057,53523154.0,0.0,0.0,Benign
445,20,8192,14.8416397044,89837.3333333334,269511.0,11.1312297783,269512.0,155545.671364822,0.0,Benign
3389,20,8192,5.6082375833,186800.047619048,1172811.0,3.5688784621,3922801.0,250655.37541363,216.375,Benign
445,20,8192,8.9353859901,122088.636363636,271043.0,5.2123084942,1342975.0,139611.371420291,116.4,Benign
80,20,8192,1.2905842362,885534.714285714,61706.0,0.6452921181,62052.0,2315654.41669022,57.75,Benign
3389,20,8192,5.4470357479,192328.285714286,1207671.0,3.4662954759,4038894.0,254061.530985929,216.375,Benign
3389,20,8192,5.488607024,190871.571428571,1220789.0,3.4927499243,4008303.0,249062.063622016,216.375,Benign
3389,20,8192,5.7874495999,181015.666666667,1163454.0,3.6829224726,3801329.0,247442.625121327,216.375,Benign
3389,20,8192,5.5833099638,187634.047619048,1171840.0,3.5530154315,3940315.0,250264.481985854,216.375,Benign
3389,20,8192,5.35925785,195478.380952381,1267457.0,3.4104368136,4105046.0,270920.37494926,216.375,Benign
3389,20,8192,5.6238915182,186280.095238095,1251603.0,3.578840057,3911882.0,274146.6617287,216.375,Benign
3389,20,8192,5.3413213604,196134.80952381,1167992.0,3.3990226839,4118831.0,292531.357474309,216.375,Benign
3389,20,8192,5.3428085924,196525.85,1203656.0,3.3074529381,3930517.0,267890.88682409,216.375,Benign
3389,20,8192,5.5797612927,187753.380952381,1274371.0,3.5507571863,3942821.0,258469.940297605,216.375,Benign
3389,20,8192,5.7952157219,180399.590909091,1339692.0,3.5275226133,3968791.0,252910.932905837,192.3333333333,Benign
3389,20,8192,4.7471874533,220682.047619048,1190416.0,3.0209374703,4634323.0,289523.996002659,216.375,Benign
3389,20,8192,5.5378261213,189175.142857143,1258519.0,3.272351799,3972678.0,269035.030642905,192.3333333333,Benign
3389,20,8192,6.0767338243,172042.181818182,1295747.0,3.9630872767,3784928.0,235751.92848348,216.375,Benign
80,20,8192,6923.8377843719,168.5,294.0,2967.3590504451,448.0,101.6538243255,60.75,Benign
80,20,279,29850.7462686567,67.0,67.0,29850.7462686567,67.0,0.0,0.0,Benign
80,20,8192,8871.989860583,131.5,323.0,3802.2813688213,457.0,84.3344532205,122.0,Benign
80,20,278,23809.5238095238,84.0,84.0,23809.5238095238,84.0,0.0,0.0,Benign
3389,20,8192,5.4670432962,191624.428571429,1153523.0,3.4790275522,4024113.0,268345.401106032,216.375,Benign
80,20,279,0.0371644036,53814936.0,53814936.0,0.0371644036,53814936.0,0.0,0.0,Benign
3389,20,8192,5.6161919921,186535.476190476,1233069.0,3.5739403586,3917245.0,251582.525205671,216.375,Benign
80,20,8192,1.5548578131,735023.571428571,61874.0,0.7774289066,62165.0,1917413.4207176,57.75,Benign
3389,20,8192,5.7429017734,182042.909090909,1302797.0,3.4956793403,4004944.0,232658.894376849,192.3333333333,Benign
3389,20,8192,5.6330483779,185977.285714286,1292032.0,3.5846671496,3905523.0,257766.984882499,216.375,Benign
0,0,-1,0.0266335149,56320016.5,56320063.0,0.0266335149,112640033.0,65.7609306503,0.0,Benign
3389,20,8192,5.292046391,197961.047619048,1176542.0,3.3676658852,4157182.0,262395.290432103,216.375,Benign
445,20,8192,62.1619941568,21449.3333333333,64348.0,46.6214956176,64348.0,37108.9079647102,0.0,Benign
445,20,8192,36.8215627071,29626.9090909091,67275.0,21.4792449125,325896.0,33436.1843620188,116.4,Benign
3389,20,8192,5.6677731706,184837.857142857,1262117.0,3.6067647449,3881595.0,250145.628200911,216.375,Benign
3389,20,8192,5.1774841569,202801.2,1343132.0,3.20510924,4056024.0,259186.544760942,216.375,Benign
3389,20,8192,5.4720487749,191449.142857143,1245823.0,3.4822128567,4020432.0,257952.303295839,216.375,Benign
3389,20,8192,5.6137729326,186615.857142857,1190609.0,3.5724009571,3918933.0,251622.651333954,216.375,Benign
137,8,-1,1.9619127341,764560.0,765588.0,1.9619127341,1529120.0,1453.8115421196,0.0,Benign
3389,20,8192,5.6006278813,187053.857142857,1321460.0,3.5640359245,3928131.0,263756.931210781,216.375,Benign
3389,20,8192,5.4687651479,191564.095238095,1164820.0,3.4801232759,4022846.0,267834.974415386,216.375,Benign
3389,20,8192,5.4708893975,191489.714285714,1167033.0,3.4814750711,4021284.0,251582.631035837,216.375,Benign
80,20,8192,3328.5782215882,350.5,1295.0,1426.5335235378,1653.0,473.9176088731,122.0,Benign
80,20,278,23809.5238095238,84.0,84.0,23809.5238095238,84.0,0.0,0.0,Benign
80,20,8192,8816.120906801,132.3333333333,276.0,3778.3375314862,405.0,74.6904723955,122.0,Benign
80,20,278,23255.8139534884,86.0,86.0,23255.8139534884,86.0,0.0,0.0,Benign
3389,20,8192,5.4502906244,192213.428571429,1191981.0,3.468366761,4036482.0,262330.099808347,216.375,Benign
80,20,8192,8187.134502924,142.5,309.0,3508.7719298246,441.0,82.2866939426,122.0,Benign
80,20,278,23255.8139534884,86.0,86.0,23255.8139534884,86.0,0.0,0.0,Benign
80,20,8192,8196.7213114754,142.3333333333,298.0,3512.8805620609,426.0,83.1376368841,122.0,Benign
80,20,278,23529.4117647059,85.0,85.0,23529.4117647059,85.0,0.0,0.0,Benign
3389,20,8192,5.4584502765,191926.095238095,1197451.0,3.4735592669,4030448.0,255875.194396781,216.375,Benign
80,20,8192,8464.3288996373,137.8333333333,295.0,3627.569528416,431.0,79.6552990495,122.0,Benign
80,20,278,23529.4117647059,85.0,85.0,23529.4117647059,85.0,0.0,0.0,Benign
80,20,8192,8215.9624413146,142.0,329.0,3521.1267605634,477.0,81.4002456999,122.0,Benign
80,20,278,24096.3855421687,83.0,83.0,24096.3855421687,83.0,0.0,0.0,Benign
3389,20,8192,5.0360642151,208496.15,1302371.0,3.1175635617,4169923.0,285860.576049395,216.375,Benign
80,20,8192,8045.9770114943,145.0,310.0,3448.275862069,442.0,89.6124991282,122.0,Benign
80,20,278,23529.4117647059,85.0,85.0,23529.4117647059,85.0,0.0,0.0,Benign
3389,20,8192,5.5133823573,190013.857142857,1312020.0,3.5085160456,3990291.0,256695.226412819,216.375,Benign
80,20,279,0.0364506899,54868646.0,54868646.0,0.0364506899,54868646.0,0.0,0.0,Benign
80,20,8192,8782.9360100376,132.8333333333,311.0,3764.1154328733,440.0,78.5249429587,122.0,Benign
80,20,278,22988.5057471264,87.0,87.0,22988.5057471264,87.0,0.0,0.0,Benign
80,20,8192,8997.4293059126,129.6666666667,289.0,3856.0411311054,418.0,122.8229077439,122.0,Benign
80,20,278,22727.2727272727,88.0,88.0,22727.2727272727,88.0,0.0,0.0,Benign
3389,20,8192,5.2413007511,200331.95,1333560.0,3.2446147507,4006639.0,277834.176504141,216.375,Benign
80,20,8192,9234.8284960422,126.3333333333,287.0,3957.783641161,415.0,71.7681452085,122.0,Benign
80,20,278,20833.3333333333,96.0,96.0,20833.3333333333,96.0,0.0,0.0,Benign
80,20,8192,1.4677695242,778635.285714286,61780.0,0.7338847621,62099.0,2032820.3745099,57.75,Benign
3389,20,8192,5.4912140575,190780.952380952,1277107.0,3.4944089457,4006400.0,256114.693657446,216.375,Benign
8819,20,62560,0.0231901583,86243482.0,86243482.0,0.0231901583,86243482.0,0.0,0.0,Benign
8819,20,8192,5.3588322812,195493.904761905,937583.0,2.1922495696,4034439.0,252511.103865732,110.8461538462,Benign
3389,20,8192,5.7798253437,180879.954545455,1165437.0,3.5181545571,3979359.0,250646.181866463,192.3333333333,Benign
3389,20,8192,5.6033395904,186963.333333333,1243189.0,3.5657615575,3926230.0,253752.713690777,216.375,Benign
3389,20,8192,5.5448970313,188933.904761905,1248812.0,3.5285708381,3967612.0,258314.762498372,216.375,Benign
3389,20,8192,5.599704132,187084.714285714,1215611.0,3.563448084,3928779.0,263833.221554857,216.375,Benign
3389,20,8192,5.4942132199,190676.80952381,1340163.0,3.4963175036,4004213.0,248224.657415942,216.375,Benign
3389,20,8192,5.5843076893,187600.523809524,1230832.0,3.5536503477,3939611.0,255549.810817112,216.375,Benign
3389,20,8192,5.4437820626,192443.238095238,1294858.0,3.464224949,4041308.0,256878.35711673,216.375,Benign
445,20,8192,18.5408361917,71913.3333333333,213805.0,13.9056271438,215740.0,122827.315416129,0.0,Benign
445,20,8192,10.5289849795,103610.090909091,232492.0,6.1419079047,1139711.0,117831.371166981,116.4,Benign
3389,20,8192,5.8335954224,179212.727272727,1174234.0,3.5508841702,3942680.0,247998.277357915,192.3333333333,Benign
3389,20,8192,5.4286673115,192979.047619048,1259746.0,3.454606471,4052560.0,272978.186661769,216.375,Benign
3389,20,8192,5.5688067844,188122.714285714,1290611.0,3.5437861355,3950577.0,255531.669965416,216.375,Benign
3389,20,8192,5.4786101364,191219.857142857,1290652.0,3.4863882686,4015617.0,258871.924448807,216.375,Benign
3389,20,8192,5.4993950665,190497.142857143,1226182.0,3.4996150423,4000440.0,248371.802988038,216.375,Benign
80,20,279,0.0366546678,54563310.0,54563310.0,0.0366546678,54563310.0,0.0,0.0,Benign
3389,20,8192,5.4617988136,191808.428571429,1278961.0,3.4756901541,4027977.0,248371.998336079,216.375,Benign
80,20,8192,1.1786035139,969670.571428572,61821.0,0.589301757,62141.0,2538208.1823715,57.75,Benign
3389,20,8192,5.5623863345,188339.857142857,1244248.0,3.5397003947,3955137.0,264157.1773203,216.375,Benign
3389,20,8192,5.5378784869,188782.5,1205469.0,3.6116598828,4153215.0,245053.054893124,216.375,Benign
3389,20,8192,5.4641564994,191725.666666667,1313992.0,3.4771904996,4026239.0,250829.664532992,216.375,Benign
3389,20,8192,5.3318042365,196484.904761905,1205826.0,3.3929663323,4126183.0,269935.885161255,216.375,Benign
3389,20,8192,5.7150101104,183310.095238095,1173363.0,3.6368246157,3849512.0,255122.642598595,216.375,Benign
3389,20,8192,4.7537626572,220376.80952381,1163160.0,3.0251216909,4627913.0,290536.21286883,216.375,Benign
3389,20,8192,5.2578648098,199248.0,1282746.0,3.3459139699,4184208.0,264047.88585785,216.375,Benign
3389,20,8192,5.6510773137,185383.952380952,1342856.0,3.5961401087,3893063.0,252115.906040947,216.375,Benign
3389,20,8192,5.3167155361,197042.523809524,1181907.0,3.3833644321,4137893.0,247610.620086381,216.375,Benign
3389,20,8192,5.40785422,193721.761904762,1223893.0,3.4413617764,4068157.0,233104.564400165,216.375,Benign
3389,20,8192,5.3714097924,195036.142857143,1215212.0,3.4181698679,4095759.0,262433.477463201,216.375,Benign
3389,20,8192,5.5593038741,188444.285714286,1209962.0,3.537738829,3957330.0,245801.059317519,216.375,Benign
3389,20,8192,5.423596441,193159.476190476,1189971.0,3.4513795534,4056349.0,270546.371883383,216.375,Benign
80,20,279,0.0375755454,53226107.0,53226107.0,0.0375755454,53226107.0,0.0,0.0,Benign
3389,20,8192,5.5287939589,189484.19047619,1175394.0,3.5183234284,3979168.0,263222.490823755,216.375,Benign
0,0,-1,0.0266335275,56319990.0,56319990.0,0.0266335275,112639980.0,0.0,0.0,Benign
80,20,8192,1.6021404597,713331.428571429,61830.0,0.8010702298,62131.0,1860040.7453149,57.75,Benign
80,20,279,0.0363500857,55020503.0,55020503.0,0.0363500857,55020503.0,0.0,0.0,Benign
80,20,8192,1.1943635595,956875.428571428,61699.0,0.5971817797,61995.0,2504421.01059845,57.75,Benign
80,20,8192,6102.877070619,191.1666666667,336.0,2615.518744551,495.0,134.8842713835,60.75,Benign
80,20,279,21276.5957446809,94.0,94.0,21276.5957446809,94.0,0.0,0.0,Benign
80,20,8192,9790.2097902098,119.1666666667,224.0,4195.8041958042,330.0,68.9156489244,122.0,Benign
80,20,278,30303.0303030303,66.0,66.0,30303.0303030303,66.0,0.0,0.0,Benign
80,20,8192,11400.651465798,102.3333333333,189.0,4885.993485342,289.0,61.6138512566,122.0,Benign
80,20,278,28169.014084507,71.0,71.0,28169.014084507,71.0,0.0,0.0,Benign
80,20,8192,8036.739380023,145.1666666667,277.0,3444.3168771527,411.0,86.5573027922,60.75,Benign
80,20,279,23529.4117647059,85.0,85.0,23529.4117647059,85.0,0.0,0.0,Benign
80,20,8192,8403.3613445378,138.8333333333,294.0,3601.4405762305,426.0,95.7735175644,122.0,Benign
80,20,278,22222.2222222222,90.0,90.0,22222.2222222222,90.0,0.0,0.0,Benign
80,20,279,0.0375124806,53315589.0,53315589.0,0.0375124806,53315589.0,0.0,0.0,Benign
80,20,8192,1.4818574342,771232.857142857,61781.0,0.7409287171,62139.0,2013218.12640181,57.75,Benign
445,20,8192,15.0488523369,88600.3333333333,265801.0,11.2866392527,265801.0,153376.282104937,0.0,Benign
445,20,8192,8.6578712315,126002.0,279126.0,5.050424885,1386022.0,144079.503598534,116.4,Benign
0,0,-1,0.026633501,56320046.0,56320102.0,0.026633501,112640092.0,79.1959594929,0.0,Benign
80,20,279,0.0366198159,54615239.0,54615239.0,0.0366198159,54615239.0,0.0,0.0,Benign
80,20,8192,1.4853701255,769409.0,61736.0,0.7426850627,62048.0,2008433.98953521,57.75,Benign
80,20,279,0.0366113762,54627829.0,54627829.0,0.0366113762,54627829.0,0.0,0.0,Benign
80,20,8192,1.2818444203,891572.428571429,61732.0,0.6409222101,62059.0,2331625.14441207,57.75,Benign
80,20,279,0.0371935551,53772757.0,53772757.0,0.0371935551,53772757.0,0.0,0.0,Benign
80,20,8192,1.4913639773,766316.714285714,61806.0,0.7456819886,62128.0,2000217.80512129,57.75,Benign
0,0,-1,0.0266335022,56320043.5,56320052.0,0.0266335022,112640087.0,12.0208152802,0.0,Benign
80,20,279,0.0365967979,54649590.0,54649590.0,0.0365967979,54649590.0,0.0,0.0,Benign
80,20,8192,1.2591328447,907654.142857143,61635.0,0.6295664223,61992.0,2374199.43614716,57.75,Benign
445,20,8192,60.4065359872,22072.6666666667,66218.0,45.3049019904,66218.0,38144.4103550354,0.0,Benign
445,20,8192,41.5160269162,26276.8181818182,64218.0,24.2176823678,289045.0,29548.1290467541,116.4,Benign
80,20,8192,7641.9213973799,152.6666666667,292.0,3275.1091703057,441.0,106.8862323532,60.75,Benign
80,20,279,22471.9101123596,89.0,89.0,22471.9101123596,89.0,0.0,0.0,Benign
80,20,8192,8433.734939759,138.3333333333,302.0,3614.4578313253,439.0,83.7201688165,122.0,Benign
80,20,278,23809.5238095238,84.0,84.0,23809.5238095238,84.0,0.0,0.0,Benign
80,20,279,0.0372716503,53660087.0,53660087.0,0.0372716503,53660087.0,0.0,0.0,Benign
80,20,8192,1.6799685174,680284.857142857,60880.0,0.8399842587,61192.0,1773024.22090999,57.75,Benign
137,8,-1,1.979717138,757684.0,765585.0,1.979717138,1515368.0,11173.7013563098,0.0,Benign
80,20,279,0.0361984864,55250929.0,55250929.0,0.0361984864,55250929.0,0.0,0.0,Benign
80,20,8192,1.5816343779,722579.857142857,61669.0,0.790817189,62000.0,1884564.85888798,57.75,Benign
443,20,8192,0.2659762499,4010383.13333333,59951627.0,0.1496116406,60155747.0,15475690.7542627,602.1428571429,Benign
0,0,-1,0.0266335116,56320023.5,56320041.0,0.0266335116,112640047.0,24.7487373415,0.0,Benign
445,20,8192,326.9042170644,4078.6666666667,12159.0,245.1781627983,12236.0,6915.5073807591,0.0,Benign
80,20,279,0.0363929936,54955633.0,54955633.0,0.0363929936,54955633.0,0.0,0.0,Benign
80,20,8192,1.2662623702,902543.714285714,61676.0,0.6331311851,61983.0,2360684.41470136,57.75,Benign
80,20,279,0.0372467993,53695889.0,53695889.0,0.0372467993,53695889.0,0.0,0.0,Benign
80,20,8192,1.5038385479,759960.0,61731.0,0.7519192739,62097.0,1983413.56459178,57.75,Benign
80,20,279,0.0365670034,54694118.0,54694118.0,0.0365670034,54694118.0,0.0,0.0,Benign
80,20,8192,1.3985957749,817146.142857143,61746.0,0.6992978874,62050.0,2134725.56776325,57.75,Benign
0,0,-1,0.0266335466,56319949.5,56320050.0,0.0266335466,112639899.0,142.1284630185,0.0,Benign
80,20,8192,7486.6310160428,155.8333333333,318.0,3208.5561497326,478.0,112.709212874,60.75,Benign
80,20,279,20408.1632653061,98.0,98.0,20408.1632653061,98.0,0.0,0.0,Benign
80,20,8192,12068.9655172414,96.6666666667,188.0,5172.4137931035,291.0,63.5882588743,122.0,Benign
80,20,278,27027.027027027,74.0,74.0,27027.027027027,74.0,0.0,0.0,Benign
80,20,8192,11627.9069767442,100.3333333333,176.0,4983.3887043189,276.0,63.5662384184,122.0,Benign
80,20,278,28571.4285714286,70.0,70.0,28571.4285714286,70.0,0.0,0.0,Benign
445,20,8192,327.1983640082,4075.0,12156.0,245.3987730061,12225.0,6936.863556392,0.0,Benign
445,20,8192,123.3248376223,8845.8181818182,48803.0,71.939488613,97304.0,13550.2005359196,116.4,Benign
80,20,8192,8120.6496519722,143.6666666667,335.0,3480.2784222738,467.0,105.2476444709,60.75,Benign
80,20,279,22988.5057471264,87.0,87.0,22988.5057471264,87.0,0.0,0.0,Benign
80,20,8192,7423.117709438,157.1666666667,360.0,3181.3361611877,489.0,121.581933965,122.0,Benign
80,20,278,20000.0,100.0,100.0,20000.0,100.0,0.0,0.0,Benign
80,20,279,0.0368367047,54293673.0,54293673.0,0.0368367047,54293673.0,0.0,0.0,Benign
80,20,8192,1.4088818022,811180.285714286,61913.0,0.7044409011,62211.0,2118872.69238926,57.75,Benign
445,20,8192,16.8083470251,79325.6666666667,231089.0,12.6062602688,237977.0,131397.808750121,0.0,Benign
80,20,279,0.0368083102,54335556.0,54335556.0,0.0368083102,54335556.0,0.0,0.0,Benign
80,20,8192,1.3470705341,848401.857142857,61817.0,0.6735352671,62130.0,2217381.49232223,57.75,Benign
80,20,8192,5529.2259083728,211.0,764.0,2369.6682464455,906.0,250.1503547869,122.0,Benign
80,20,278,23809.5238095238,84.0,84.0,23809.5238095238,84.0,0.0,0.0,Benign
80,20,8192,9536.7847411444,122.3333333333,299.0,4087.1934604905,431.0,83.581497155,122.0,Benign
80,20,278,22988.5057471264,87.0,87.0,22988.5057471264,87.0,0.0,0.0,Benign
80,20,8192,9900.9900990099,117.8333333333,283.0,4243.2814710043,414.0,82.1788699525,122.0,Benign
80,20,278,23809.5238095238,84.0,84.0,23809.5238095238,84.0,0.0,0.0,Benign
80,20,8192,9055.6274256145,128.8333333333,297.0,3880.9831824062,443.0,88.375147336,122.0,Benign
80,20,278,21276.5957446809,94.0,94.0,21276.5957446809,94.0,0.0,0.0,Benign
80,20,8192,9138.3812010444,127.6666666667,309.0,3916.4490861619,441.0,86.8116735622,122.0,Benign
80,20,278,22988.5057471264,87.0,87.0,22988.5057471264,87.0,0.0,0.0,Benign
80,20,8192,6092.2541340296,191.5,679.0,2610.9660574413,827.0,218.6492625188,122.0,Benign
80,20,278,21276.5957446809,94.0,94.0,21276.5957446809,94.0,0.0,0.0,Benign
80,20,8192,9138.3812010444,127.6666666667,307.0,3916.4490861619,446.0,87.2780995821,122.0,Benign
80,20,278,23529.4117647059,85.0,85.0,23529.4117647059,85.0,0.0,0.0,Benign
80,20,8192,8363.201911589,139.5,307.0,3584.229390681,440.0,95.3661365475,122.0,Benign
80,20,278,22988.5057471264,87.0,87.0,22988.5057471264,87.0,0.0,0.0,Benign
80,20,8192,8599.5085995086,135.6666666667,284.0,3685.5036855037,425.0,77.3942288977,122.0,Benign
80,20,278,22727.2727272727,88.0,88.0,22727.2727272727,88.0,0.0,0.0,Benign
80,20,8192,8652.6576019778,134.8333333333,291.0,3708.281829419,422.0,88.47918776,122.0,Benign
80,20,278,23809.5238095238,84.0,84.0,23809.5238095238,84.0,0.0,0.0,Benign
80,20,279,0.0369856728,54074993.0,54074993.0,0.0369856728,54074993.0,0.0,0.0,Benign
80,20,8192,1.276105123,895582.285714286,61758.0,0.6380525615,62079.0,2342224.5209686,57.75,Benign
445,20,8192,25.2625728667,52779.0,156688.0,18.9469296501,158337.0,89904.5672421596,0.0,Benign
0,0,-1,0.0266335187,56320008.5,56320013.0,0.0266335187,112640017.0,6.3639610307,0.0,Benign
80,20,279,0.0372129759,53744694.0,53744694.0,0.0372129759,53744694.0,0.0,0.0,Benign
3389,32,2920,24.8913669628,46870.3333333333,141760.0,17.7795478305,281222.0,71612.7592700258,9.5,Benign
80,20,8192,1.2643333921,903920.714285714,61720.0,0.632166696,62031.0,2364306.51256809,57.75,Benign
445,20,8192,17.7417423278,75152.3333333333,222856.0,13.3063067459,225457.0,127864.252316014,0.0,Benign
445,20,8192,10.6676243823,102263.545454545,228885.0,6.2227808897,1124899.0,116896.503563078,116.4,Benign
